2025-06-16 18:11:36 | INFO     | logging_config.py:93   | initialize() | ============================================================
2025-06-16 21:55:14 | ERROR    | email_agent.py:411  | send_screener_email() | Email sending failed: (535, b'5.7.8 Username and Password not accepted. For more information, go to\n5.7.8  https://support.google.com/mail/?p=BadCredentials 98e67ed59e1d1-313c1bcbc6esm9667174a91.5 - gsmtp')
2025-06-16 21:55:14 | ERROR    | email_workflow.py:157  | run_complete_workflow_with_email() | ❌ Email sending failed: (535, b'5.7.8 Username and Password not accepted. For more information, go to\n5.7.8  https://support.google.com/mail/?p=BadCredentials 98e67ed59e1d1-313c1bcbc6esm9667174a91.5 - gsmtp')
2025-06-16 21:55:14 | INFO     | email_workflow.py:175  | run_complete_workflow_with_email() | ================================================================================
2025-06-16 21:55:14 | INFO     | email_workflow.py:176  | run_complete_workflow_with_email() | WORKFLOW SUMMARY
2025-06-16 21:55:14 | INFO     | email_workflow.py:177  | run_complete_workflow_with_email() | ================================================================================
2025-06-16 21:55:14 | INFO     | email_workflow.py:178  | run_complete_workflow_with_email() | Fed Analysis: ✅ SUCCESS
2025-06-16 21:55:14 | INFO     | email_workflow.py:180  | run_complete_workflow_with_email() | Screener: ✅ SUCCESS
2025-06-16 21:55:14 | INFO     | email_workflow.py:182  | run_complete_workflow_with_email() | Email: 📧 SKIPPED
2025-06-16 21:55:14 | INFO     | email_workflow.py:184  | run_complete_workflow_with_email() | Total LLM Cost: $0.0012
2025-06-16 21:55:14 | INFO     | email_workflow.py:185  | run_complete_workflow_with_email() | Overall Success: ✅ YES
2025-06-16 21:55:14 | INFO     | email_workflow.py:186  | run_complete_workflow_with_email() | ================================================================================
2025-06-16 21:55:14 | INFO     | main.py:210  | <module>() | SCREENER SYSTEM COMPLETED SUCCESSFULLY
2025-06-16 21:55:14 | INFO     | main.py:211  | <module>() | ============================================================
2025-06-16 22:01:38 | INFO     | logging_config.py:93   | initialize() | ============================================================
2025-06-16 22:01:38 | INFO     | logging_config.py:94   | initialize() | UNIFIED SCREENER SYSTEM STARTING
2025-06-16 22:01:38 | INFO     | logging_config.py:95   | initialize() | Log Level: INFO
2025-06-16 22:01:38 | INFO     | logging_config.py:96   | initialize() | Log File: logs\unified_20250616.log
2025-06-16 22:01:38 | INFO     | logging_config.py:97   | initialize() | Console Output: True
2025-06-16 22:01:38 | INFO     | logging_config.py:98   | initialize() | All modules will log to this unified logger
2025-06-16 22:01:38 | INFO     | logging_config.py:99   | initialize() | ============================================================
2025-06-16 22:01:50 | INFO     | logging_config.py:139  | log_system_info() | SYSTEM INFORMATION:
2025-06-16 22:01:50 | INFO     | logging_config.py:140  | log_system_info() |   Python Version: 3.13.4
2025-06-16 22:01:50 | INFO     | logging_config.py:141  | log_system_info() |   Platform: Windows-11-10.0.22631-SP0
2025-06-16 22:01:50 | INFO     | logging_config.py:142  | log_system_info() |   CPU Count: 8
2025-06-16 22:01:50 | INFO     | logging_config.py:143  | log_system_info() |   Memory: 15.8 GB
2025-06-16 22:01:50 | INFO     | logging_config.py:144  | log_system_info() |   Disk Space: 337.2 GB
2025-06-16 22:01:50 | INFO     | main.py:177  | main() | Initializing Two-Agent Screener System
2025-06-16 22:01:50 | INFO     | main.py:127  | run_email_workflow() | 📧 RUNNING COMPLETE WORKFLOW WITH EMAIL
2025-06-16 22:01:50 | INFO     | main.py:128  | run_email_workflow() | ================================================================================
2025-06-16 22:01:50 | INFO     | email_workflow.py:31   | __init__() | Initializing Email-Enabled Workflow
2025-06-16 22:01:50 | INFO     | database.py:24   | create_tables() | Database tables created successfully
2025-06-16 22:01:50 | INFO     | fed_analysis_agent.py:30   | __init__() | Initializing FedAnalysisAgent
2025-06-16 22:01:50 | DEBUG    | fed_analysis_agent.py:31   | __init__() | Configuration: model=gpt-4o-mini, temperature=0
2025-06-16 22:01:50 | INFO     | fed_analysis_agent.py:34   | __init__() | Setting up database manager
2025-06-16 22:01:50 | INFO     | fed_analysis_agent.py:37   | __init__() | Setting up embedding manager with model: sentence-transformers/all-MiniLM-L6-v2
2025-06-16 22:01:50 | INFO     | SentenceTransformer.py:211  | __init__() | Use pytorch device_name: cpu
2025-06-16 22:01:50 | INFO     | SentenceTransformer.py:219  | __init__() | Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2025-06-16 22:01:53 | INFO     | embeddings.py:16   | __init__() | Initialized embedding model: sentence-transformers/all-MiniLM-L6-v2
2025-06-16 22:01:53 | DEBUG    | fed_analysis_agent.py:41   | __init__() | Creating database tables if they don't exist
2025-06-16 22:01:53 | INFO     | database.py:24   | create_tables() | Database tables created successfully
2025-06-16 22:01:53 | INFO     | fed_analysis_agent.py:45   | __init__() | Initializing LLM with model: gpt-4o-mini
2025-06-16 22:01:53 | INFO     | llm_provider.py:252  | create_llm() | Creating LLM: openai/gpt-4o-mini
2025-06-16 22:01:54 | INFO     | fed_analysis_agent.py:52   | __init__() | LLM created successfully: ChatOpenAI
2025-06-16 22:01:54 | INFO     | fed_analysis_agent.py:55   | __init__() | Setting up Fed analysis tools
2025-06-16 22:01:54 | DEBUG    | fed_analysis_agent.py:62   | __init__() | Initialized 1 tools for Fed analysis
2025-06-16 22:01:54 | DEBUG    | fed_analysis_agent.py:65   | __init__() | Creating Fed analysis agent
2025-06-16 22:01:54 | DEBUG    | fed_analysis_agent.py:73   | __init__() | Creating Fed analysis agent executor
2025-06-16 22:01:54 | INFO     | fed_analysis_agent.py:82   | __init__() | FedAnalysisAgent initialization completed successfully
2025-06-16 22:01:54 | INFO     | screener_analysis_agent.py:30   | __init__() | Initializing ScreenerAnalysisAgent
2025-06-16 22:01:54 | DEBUG    | screener_analysis_agent.py:31   | __init__() | Configuration: model=gpt-4o-mini, temperature=0
2025-06-16 22:01:54 | INFO     | screener_analysis_agent.py:34   | __init__() | Setting up database manager
2025-06-16 22:01:54 | DEBUG    | screener_analysis_agent.py:38   | __init__() | Creating database tables if they don't exist
2025-06-16 22:01:54 | INFO     | database.py:24   | create_tables() | Database tables created successfully
2025-06-16 22:01:54 | INFO     | screener_analysis_agent.py:42   | __init__() | Initializing LLM with model: gpt-4o-mini
2025-06-16 22:01:54 | INFO     | llm_provider.py:252  | create_llm() | Creating LLM: openai/gpt-4o-mini
2025-06-16 22:01:54 | INFO     | screener_analysis_agent.py:48   | __init__() | LLM created successfully: ChatOpenAI
2025-06-16 22:01:54 | INFO     | screener_analysis_agent.py:51   | __init__() | Setting up screener execution tools
2025-06-16 22:01:54 | DEBUG    | screener_analysis_agent.py:58   | __init__() | Initialized 1 tools for screener execution
2025-06-16 22:01:54 | DEBUG    | screener_analysis_agent.py:61   | __init__() | Creating screener analysis agent
2025-06-16 22:01:54 | DEBUG    | screener_analysis_agent.py:69   | __init__() | Creating screener analysis agent executor
2025-06-16 22:01:54 | INFO     | screener_analysis_agent.py:78   | __init__() | ScreenerAnalysisAgent initialization completed successfully
2025-06-16 22:01:54 | INFO     | email_workflow.py:56   | __init__() | Email-enabled workflow initialized successfully
2025-06-16 22:01:54 | INFO     | email_workflow.py:76   | run_complete_workflow_with_email() | ================================================================================
2025-06-16 22:01:54 | INFO     | email_workflow.py:77   | run_complete_workflow_with_email() | STARTING COMPLETE WORKFLOW WITH EMAIL
2025-06-16 22:01:54 | INFO     | email_workflow.py:78   | run_complete_workflow_with_email() | ================================================================================
2025-06-16 22:01:54 | INFO     | email_workflow.py:91   | run_complete_workflow_with_email() | STEP 1: Federal Reserve Data Analysis
2025-06-16 22:01:54 | INFO     | email_workflow.py:92   | run_complete_workflow_with_email() | --------------------------------------------------
2025-06-16 22:01:54 | INFO     | fed_analysis_agent.py:100  | analyze_fed_data() | Starting Fed data analysis for URL: https://www.federalreserve.gov/newsevents/pressreleases.htm
2025-06-16 22:01:54 | INFO     | fed_analysis_agent.py:101  | analyze_fed_data() | Target content: FOMC interest rates monetary policy
2025-06-16 22:01:54 | INFO     | database.py:160  | start_agent_execution() | Started agent execution with ID: 8cebaa8e-57da-4971-b6b5-0d0da9e4c579
2025-06-16 22:01:54 | INFO     | fed_analysis_agent.py:110  | analyze_fed_data() | Started Fed analysis execution tracking with ID: 8cebaa8e-57da-4971-b6b5-0d0da9e4c579
2025-06-16 22:01:54 | DEBUG    | fed_analysis_agent.py:121  | analyze_fed_data() | Searching for similar past analyses
2025-06-16 22:01:54 | DEBUG    | fed_analysis_agent.py:291  | _find_similar_past_analyses() | Searching for similar analyses with target content: FOMC interest rates monetary policy
2025-06-16 22:01:54 | DEBUG    | fed_analysis_agent.py:298  | _find_similar_past_analyses() | Query embedding created successfully
2025-06-16 22:01:54 | DEBUG    | fed_analysis_agent.py:306  | _find_similar_past_analyses() | Found 3 similar content items
2025-06-16 22:01:54 | INFO     | fed_analysis_agent.py:125  | analyze_fed_data() | Found 3 similar past analyses
2025-06-16 22:01:54 | INFO     | fed_analysis_agent.py:159  | analyze_fed_data() | Executing Fed analysis agent
2025-06-16 22:01:54 | DEBUG    | llm_callback.py:32   | on_llm_start() | LLM call started: openai/gpt-4o-mini
2025-06-16 22:01:56 | INFO     | _client.py:1025 | _send_single_request() | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-16 22:01:56 | WARNING  | llm_callback.py:247  | _strategy_estimate_fallback() | Using token estimation fallback: ~1523 tokens
2025-06-16 22:01:56 | DEBUG    | llm_callback.py:164  | _extract_token_usage_universal() | Token extraction successful using _strategy_estimate_fallback
2025-06-16 22:01:56 | DEBUG    | llm_callback.py:47   | on_llm_end() | Token usage: prompt=1522, completion=1, total=1523
2025-06-16 22:01:56 | INFO     | database.py:60   | save_llm_usage() | Saved LLM usage with ID: 279b5301-2487-4ca5-851b-6bdb76d2afb0
2025-06-16 22:01:56 | INFO     | llm_callback.py:66   | on_llm_end() | LLM call completed: openai/gpt-4o-mini - 1523 tokens, $0.0002
2025-06-16 22:01:57 | INFO     | database.py:129  | save_scraped_data() | Saved scraped data with ID: c22ff9f2-5ea3-45c4-a6ab-df4d1763b966
2025-06-16 22:01:57 | INFO     | embeddings.py:40   | create_embeddings() | Created 2 embeddings for text of length 1820
2025-06-16 22:01:57 | INFO     | database.py:144  | save_embeddings() | Saved 2 embeddings for scraped data c22ff9f2-5ea3-45c4-a6ab-df4d1763b966
2025-06-16 22:01:57 | INFO     | fed_scraper.py:98   | _run() | Fed scraper: saved data with ID c22ff9f2-5ea3-45c4-a6ab-df4d1763b966, created 2 embeddings
2025-06-16 22:01:57 | DEBUG    | llm_callback.py:32   | on_llm_start() | LLM call started: openai/gpt-4o-mini
2025-06-16 22:01:58 | INFO     | _client.py:1025 | _send_single_request() | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-16 22:02:13 | WARNING  | llm_callback.py:247  | _strategy_estimate_fallback() | Using token estimation fallback: ~2246 tokens
2025-06-16 22:02:13 | DEBUG    | llm_callback.py:164  | _extract_token_usage_universal() | Token extraction successful using _strategy_estimate_fallback
2025-06-16 22:02:13 | DEBUG    | llm_callback.py:47   | on_llm_end() | Token usage: prompt=2245, completion=1, total=2246
2025-06-16 22:02:13 | INFO     | database.py:60   | save_llm_usage() | Saved LLM usage with ID: e09e8b01-c093-41e7-87dd-36b65ecae5d4
2025-06-16 22:02:13 | INFO     | llm_callback.py:66   | on_llm_end() | LLM call completed: openai/gpt-4o-mini - 2246 tokens, $0.0003
2025-06-16 22:02:13 | INFO     | fed_analysis_agent.py:164  | analyze_fed_data() | Fed analysis agent execution completed successfully
2025-06-16 22:02:13 | DEBUG    | fed_analysis_agent.py:230  | _parse_fed_analysis() | Parsing Fed analysis output
2025-06-16 22:02:13 | DEBUG    | fed_analysis_agent.py:264  | _parse_fed_analysis() | Parsed analysis: risk_off, hawkish
2025-06-16 22:02:13 | DEBUG    | fed_analysis_agent.py:170  | analyze_fed_data() | Retrieving LLM usage statistics
2025-06-16 22:02:13 | DEBUG    | fed_analysis_agent.py:275  | _should_create_screener() | Evaluating screening need decision
2025-06-16 22:02:13 | INFO     | fed_analysis_agent.py:285  | _should_create_screener() | Screening decision: True (pass-through logic)
2025-06-16 22:02:13 | DEBUG    | fed_analysis_agent.py:178  | analyze_fed_data() | Completing Fed analysis execution tracking
2025-06-16 22:02:13 | INFO     | database.py:173  | complete_agent_execution() | Completed agent execution 8cebaa8e-57da-4971-b6b5-0d0da9e4c579
2025-06-16 22:02:13 | INFO     | fed_analysis_agent.py:185  | analyze_fed_data() | Fed analysis completed successfully. Screening needed: True
2025-06-16 22:02:13 | INFO     | fed_analysis_agent.py:186  | analyze_fed_data() | LLM cost: $0.0006
2025-06-16 22:02:13 | INFO     | email_workflow.py:106  | run_complete_workflow_with_email() | ✅ Fed analysis completed successfully
2025-06-16 22:02:13 | INFO     | email_workflow.py:107  | run_complete_workflow_with_email() | Market environment: risk_off
2025-06-16 22:02:13 | INFO     | email_workflow.py:108  | run_complete_workflow_with_email() | Policy stance: hawkish
2025-06-16 22:02:13 | INFO     | email_workflow.py:112  | run_complete_workflow_with_email() | STEP 2: Creating Stock Screener
2025-06-16 22:02:13 | INFO     | email_workflow.py:113  | run_complete_workflow_with_email() | --------------------------------------------------
2025-06-16 22:02:13 | INFO     | screener_analysis_agent.py:98   | create_screener_from_analysis() | Starting screener creation and execution
2025-06-16 22:02:13 | INFO     | screener_analysis_agent.py:108  | create_screener_from_analysis() | Using Fed analysis for screener creation
2025-06-16 22:02:13 | INFO     | database.py:160  | start_agent_execution() | Started agent execution with ID: 051e501a-9965-421f-87e7-5768f8500092
2025-06-16 22:02:13 | INFO     | screener_analysis_agent.py:120  | create_screener_from_analysis() | Started screener execution tracking with ID: 051e501a-9965-421f-87e7-5768f8500092
2025-06-16 22:02:13 | DEBUG    | screener_analysis_agent.py:201  | _create_fed_based_screener_prompt() | Creating Fed-based screener prompt
2025-06-16 22:02:13 | INFO     | screener_analysis_agent.py:137  | create_screener_from_analysis() | Executing screener analysis agent
2025-06-16 22:02:13 | DEBUG    | llm_callback.py:32   | on_llm_start() | LLM call started: openai/gpt-4o-mini
2025-06-16 22:02:14 | INFO     | _client.py:1025 | _send_single_request() | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-16 22:02:17 | WARNING  | llm_callback.py:247  | _strategy_estimate_fallback() | Using token estimation fallback: ~1618 tokens
2025-06-16 22:02:17 | DEBUG    | llm_callback.py:164  | _extract_token_usage_universal() | Token extraction successful using _strategy_estimate_fallback
2025-06-16 22:02:17 | DEBUG    | llm_callback.py:47   | on_llm_end() | Token usage: prompt=1617, completion=1, total=1618
2025-06-16 22:02:17 | INFO     | database.py:60   | save_llm_usage() | Saved LLM usage with ID: ddf15d5d-dcc2-4199-ab0e-6d5854ecdc24
2025-06-16 22:02:17 | INFO     | llm_callback.py:66   | on_llm_end() | LLM call completed: openai/gpt-4o-mini - 1618 tokens, $0.0002
2025-06-16 22:02:17 | DEBUG    | filter_validation.py:26   | validate_and_fix_filters() | Validating 5 filters
2025-06-16 22:02:17 | INFO     | filter_validation.py:55   | validate_and_fix_filters() | Filter validation: 5 → 5 filters
2025-06-16 22:02:17 | INFO     | tradingview_query.py:68   | _run() | Filter validation completed: 5 final filter(s)
2025-06-16 22:02:17 | INFO     | database.py:205  | save_screener_input() | Saved screener input with ID: 91c52526-92d5-48d4-aa38-f1da78345153
2025-06-16 22:02:17 | WARNING  | tradingview_query.py:141  | _run() | Unknown filter type: in
2025-06-16 22:02:17 | INFO     | database.py:227  | save_screener_result() | Saved screener result with ID: 9a182d59-8312-4af1-849d-d309665c0193
2025-06-16 22:02:17 | INFO     | tradingview_query.py:181  | _run() | TradingView query executed: 117 total results, 50 returned, saved with IDs 91c52526-92d5-48d4-aa38-f1da78345153/9a182d59-8312-4af1-849d-d309665c0193
2025-06-16 22:02:17 | DEBUG    | llm_callback.py:32   | on_llm_start() | LLM call started: openai/gpt-4o-mini
2025-06-16 22:02:18 | INFO     | _client.py:1025 | _send_single_request() | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2025-06-16 22:02:26 | WARNING  | llm_callback.py:247  | _strategy_estimate_fallback() | Using token estimation fallback: ~2845 tokens
2025-06-16 22:02:26 | DEBUG    | llm_callback.py:164  | _extract_token_usage_universal() | Token extraction successful using _strategy_estimate_fallback
2025-06-16 22:02:26 | DEBUG    | llm_callback.py:47   | on_llm_end() | Token usage: prompt=2844, completion=1, total=2845
2025-06-16 22:02:26 | INFO     | database.py:60   | save_llm_usage() | Saved LLM usage with ID: c905e93a-869d-4a4f-b253-b6906b629323
2025-06-16 22:02:26 | INFO     | llm_callback.py:66   | on_llm_end() | LLM call completed: openai/gpt-4o-mini - 2845 tokens, $0.0004
2025-06-16 22:02:26 | INFO     | screener_analysis_agent.py:142  | create_screener_from_analysis() | Screener analysis agent execution completed successfully
2025-06-16 22:02:26 | DEBUG    | screener_analysis_agent.py:272  | _extract_screener_results() | Extracting screener results from agent output
2025-06-16 22:02:26 | DEBUG    | screener_analysis_agent.py:293  | _extract_screener_results() | Found TradingView tool execution in intermediate steps
2025-06-16 22:02:26 | DEBUG    | screener_analysis_agent.py:306  | _extract_screener_results() | Extracted screener results: 117 total stocks
2025-06-16 22:02:26 | DEBUG    | screener_analysis_agent.py:148  | create_screener_from_analysis() | Retrieving LLM usage statistics
2025-06-16 22:02:26 | DEBUG    | screener_analysis_agent.py:152  | create_screener_from_analysis() | Completing screener execution tracking
2025-06-16 22:02:26 | INFO     | database.py:173  | complete_agent_execution() | Completed agent execution 051e501a-9965-421f-87e7-5768f8500092
2025-06-16 22:02:26 | INFO     | screener_analysis_agent.py:159  | create_screener_from_analysis() | Screener creation completed successfully
2025-06-16 22:02:26 | INFO     | screener_analysis_agent.py:160  | create_screener_from_analysis() | LLM cost: $0.0007
2025-06-16 22:02:26 | INFO     | email_workflow.py:126  | run_complete_workflow_with_email() | ✅ Screener completed successfully
2025-06-16 22:02:26 | INFO     | email_workflow.py:136  | run_complete_workflow_with_email() | Total stocks found: 117
2025-06-16 22:02:26 | INFO     | email_workflow.py:137  | run_complete_workflow_with_email() | Stocks returned: 50
2025-06-16 22:02:26 | INFO     | email_workflow.py:141  | run_complete_workflow_with_email() | STEP 3: Sending Email Report
2025-06-16 22:02:26 | INFO     | email_workflow.py:142  | run_complete_workflow_with_email() | --------------------------------------------------
2025-06-16 22:02:26 | INFO     | email_agent.py:393  | send_screener_email() | Sending screener email for result ID: 9a182d59-8312-4af1-849d-d309665c0193
2025-06-16 22:02:28 | ERROR    | email_agent.py:117  | _run() | Email sending error: (550, b'5.7.1 This message is not RFC 5322 compliant. There are multiple To headers.\n5.7.1 To reduce the amount of spam sent to Gmail, this message has been\n5.7.1 blocked. For more information, go to\n5.7.1  https://support.google.com/mail/?p=RfcMessageNonCompliant and review\n5.7.1 RFC 5322 specifications. d2e1a72fcca58-74890084008sm8106026b3a.90 - gsmtp')
2025-06-16 22:02:28 | ERROR    | email_agent.py:411  | send_screener_email() | Email sending failed: (550, b'5.7.1 This message is not RFC 5322 compliant. There are multiple To headers.\n5.7.1 To reduce the amount of spam sent to Gmail, this message has been\n5.7.1 blocked. For more information, go to\n5.7.1  https://support.google.com/mail/?p=RfcMessageNonCompliant and review\n5.7.1 RFC 5322 specifications. d2e1a72fcca58-74890084008sm8106026b3a.90 - gsmtp')
2025-06-16 22:02:28 | ERROR    | email_workflow.py:157  | run_complete_workflow_with_email() | ❌ Email sending failed: (550, b'5.7.1 This message is not RFC 5322 compliant. There are multiple To headers.\n5.7.1 To reduce the amount of spam sent to Gmail, this message has been\n5.7.1 blocked. For more information, go to\n5.7.1  https://support.google.com/mail/?p=RfcMessageNonCompliant and review\n5.7.1 RFC 5322 specifications. d2e1a72fcca58-74890084008sm8106026b3a.90 - gsmtp')
2025-06-16 22:02:28 | INFO     | email_workflow.py:175  | run_complete_workflow_with_email() | ================================================================================
2025-06-16 22:02:28 | INFO     | email_workflow.py:176  | run_complete_workflow_with_email() | WORKFLOW SUMMARY
2025-06-16 22:02:28 | INFO     | email_workflow.py:177  | run_complete_workflow_with_email() | ================================================================================
2025-06-16 22:02:28 | INFO     | email_workflow.py:178  | run_complete_workflow_with_email() | Fed Analysis: ✅ SUCCESS
2025-06-16 22:02:28 | INFO     | email_workflow.py:180  | run_complete_workflow_with_email() | Screener: ✅ SUCCESS
2025-06-16 22:02:28 | INFO     | email_workflow.py:182  | run_complete_workflow_with_email() | Email: 📧 SKIPPED
2025-06-16 22:02:28 | INFO     | email_workflow.py:184  | run_complete_workflow_with_email() | Total LLM Cost: $0.0012
2025-06-16 22:02:28 | INFO     | email_workflow.py:185  | run_complete_workflow_with_email() | Overall Success: ✅ YES
2025-06-16 22:02:28 | INFO     | email_workflow.py:186  | run_complete_workflow_with_email() | ================================================================================
2025-06-16 22:02:28 | INFO     | main.py:210  | <module>() | SCREENER SYSTEM COMPLETED SUCCESSFULLY
2025-06-16 22:02:28 | INFO     | main.py:211  | <module>() | ============================================================
2025-06-16 22:05:34 | INFO     | logging_config.py:93   | initialize() | ============================================================
2025-06-16 22:05:34 | INFO     | logging_config.py:94   | initialize() | UNIFIED SCREENER SYSTEM STARTING
2025-06-16 22:05:34 | INFO     | logging_config.py:95   | initialize() | Log Level: INFO
2025-06-16 22:05:34 | INFO     | logging_config.py:96   | initialize() | Log File: logs\unified_20250616.log
2025-06-16 22:05:34 | INFO     | logging_config.py:97   | initialize() | Console Output: True
2025-06-16 22:05:34 | INFO     | logging_config.py:98   | initialize() | All modules will log to this unified logger
2025-06-16 22:05:34 | INFO     | logging_config.py:99   | initialize() | ============================================================
2025-06-16 22:05:44 | INFO     | logging_config.py:139  | log_system_info() | SYSTEM INFORMATION:
2025-06-16 22:05:44 | INFO     | logging_config.py:140  | log_system_info() |   Python Version: 3.13.4
2025-06-16 22:05:44 | INFO     | logging_config.py:141  | log_system_info() |   Platform: Windows-11-10.0.22631-SP0
2025-06-16 22:05:44 | INFO     | logging_config.py:142  | log_system_info() |   CPU Count: 8
2025-06-16 22:05:44 | INFO     | logging_config.py:143  | log_system_info() |   Memory: 15.8 GB
2025-06-16 22:05:44 | INFO     | logging_config.py:144  | log_system_info() |   Disk Space: 337.2 GB
2025-06-16 22:05:44 | INFO     | main.py:177  | main() | Initializing Two-Agent Screener System
2025-06-16 22:05:44 | INFO     | main.py:127  | run_email_workflow() | 📧 RUNNING COMPLETE WORKFLOW WITH EMAIL
2025-06-16 22:05:44 | INFO     | main.py:128  | run_email_workflow() | ================================================================================
2025-06-16 22:05:44 | INFO     | email_workflow.py:31   | __init__() | Initializing Email-Enabled Workflow
2025-06-16 22:05:44 | INFO     | database.py:24   | create_tables() | Database tables created successfully
2025-06-16 22:05:44 | INFO     | fed_analysis_agent.py:30   | __init__() | Initializing FedAnalysisAgent
2025-06-16 22:05:44 | DEBUG    | fed_analysis_agent.py:31   | __init__() | Configuration: model=gpt-4o-mini, temperature=0
2025-06-16 22:05:44 | INFO     | fed_analysis_agent.py:34   | __init__() | Setting up database manager
2025-06-16 22:05:44 | INFO     | fed_analysis_agent.py:37   | __init__() | Setting up embedding manager with model: sentence-transformers/all-MiniLM-L6-v2
2025-06-16 22:05:44 | INFO     | SentenceTransformer.py:211  | __init__() | Use pytorch device_name: cpu
2025-06-16 22:05:44 | INFO     | SentenceTransformer.py:219  | __init__() | Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2025-06-16 22:05:47 | INFO     | embeddings.py:16   | __init__() | Initialized embedding model: sentence-transformers/all-MiniLM-L6-v2
2025-06-16 22:05:47 | DEBUG    | fed_analysis_agent.py:41   | __init__() | Creating database tables if they don't exist
2025-06-16 22:05:47 | INFO     | database.py:24   | create_tables() | Database tables created successfully
2025-06-16 22:05:47 | INFO     | fed_analysis_agent.py:45   | __init__() | Initializing LLM with model: gpt-4o-mini
2025-06-16 22:05:47 | INFO     | llm_provider.py:252  | create_llm() | Creating LLM: openai/gpt-4o-mini
2025-06-16 22:05:48 | INFO     | fed_analysis_agent.py:52   | __init__() | LLM created successfully: ChatOpenAI
2025-06-16 22:05:48 | INFO     | fed_analysis_agent.py:55   | __init__() | Setting up Fed analysis tools
2025-06-16 22:05:48 | DEBUG    | fed_analysis_agent.py:62   | __init__() | Initialized 1 tools for Fed analysis
2025-06-16 22:05:48 | DEBUG    | fed_analysis_agent.py:65   | __init__() | Creating Fed analysis agent
2025-06-16 22:05:48 | DEBUG    | fed_analysis_agent.py:73   | __init__() | Creating Fed analysis agent executor
2025-06-16 22:05:48 | INFO     | fed_analysis_agent.py:82   | __init__() | FedAnalysisAgent initialization completed successfully
2025-06-16 22:05:48 | INFO     | screener_analysis_agent.py:30   | __init__() | Initializing ScreenerAnalysisAgent
2025-06-16 22:05:48 | DEBUG    | screener_analysis_agent.py:31   | __init__() | Configuration: model=gpt-4o-mini, temperature=0
2025-06-16 22:05:48 | INFO     | screener_analysis_agent.py:34   | __init__() | Setting up database manager
2025-06-16 22:05:48 | DEBUG    | screener_analysis_agent.py:38   | __init__() | Creating database tables if they don't exist
2025-06-16 22:05:48 | INFO     | database.py:24   | create_tables() | Database tables created successfully
2025-06-16 22:05:48 | INFO     | screener_analysis_agent.py:42   | __init__() | Initializing LLM with model: gpt-4o-mini
2025-06-16 22:05:48 | INFO     | llm_provider.py:252  | create_llm() | Creating LLM: openai/gpt-4o-mini
2025-06-16 22:05:48 | INFO     | screener_analysis_agent.py:48   | __init__() | LLM created successfully: ChatOpenAI
2025-06-16 22:05:48 | INFO     | screener_analysis_agent.py:51   | __init__() | Setting up screener execution tools
2025-06-16 22:05:48 | DEBUG    | screener_analysis_agent.py:58   | __init__() | Initialized 1 tools for screener execution
2025-06-16 22:05:48 | DEBUG    | screener_analysis_agent.py:61   | __init__() | Creating screener analysis agent
2025-06-16 22:05:48 | DEBUG    | screener_analysis_agent.py:69   | __init__() | Creating screener analysis agent executor
2025-06-16 22:05:48 | INFO     | screener_analysis_agent.py:78   | __init__() | ScreenerAnalysisAgent initialization completed successfully
2025-06-16 22:05:48 | INFO     | email_workflow.py:56   | __init__() | Email-enabled workflow initialized successfully
2025-06-16 22:05:48 | INFO     | email_workflow.py:76   | run_complete_workflow_with_email() | ================================================================================
2025-06-16 22:05:48 | INFO     | email_workflow.py:77   | run_complete_workflow_with_email() | STARTING COMPLETE WORKFLOW WITH EMAIL
2025-06-16 22:05:48 | INFO     | email_workflow.py:78   | run_complete_workflow_with_email() | ================================================================================
2025-06-16 22:05:48 | INFO     | email_workflow.py:91   | run_complete_workflow_with_email() | STEP 1: Federal Reserve Data Analysis
2025-06-16 22:05:48 | INFO     | email_workflow.py:92   | run_complete_workflow_with_email() | --------------------------------------------------
2025-06-16 22:05:48 | INFO     | fed_analysis_agent.py:100  | analyze_fed_data() | Starting Fed data analysis for URL: https://www.federalreserve.gov/newsevents/pressreleases.htm
2025-06-16 22:05:48 | INFO     | fed_analysis_agent.py:101  | analyze_fed_data() | Target content: FOMC interest rates monetary policy
2025-06-16 22:05:48 | INFO     | database.py:160  | start_agent_execution() | Started agent execution with ID: bbe1a125-d3d9-49db-9bac-f86e0be55508
2025-06-16 22:05:48 | INFO     | fed_analysis_agent.py:110  | analyze_fed_data() | Started Fed analysis execution tracking with ID: bbe1a125-d3d9-49db-9bac-f86e0be55508
2025-06-16 22:05:48 | DEBUG    | fed_analysis_agent.py:121  | analyze_fed_data() | Searching for similar past analyses
2025-06-16 22:05:48 | DEBUG    | fed_analysis_agent.py:291  | _find_similar_past_analyses() | Searching for similar analyses with target content: FOMC interest rates monetary policy
2025-06-16 22:05:48 | DEBUG    | fed_analysis_agent.py:298  | _find_similar_past_analyses() | Query embedding created successfully
